deviceType,avgPwr,varPwr,maxPwr,minPwr,duty,ct5,spk5,ct10,spk10,ct15,spk15,ct25,spk25,ct50,spk50,ct75,spk75,ct100,spk100,ct150,spk150,ct250,spk250,ct500,spk500
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
Light,13.9031748023,796.328024575,76.96,0.0,6.18586992662e-05,13,13,22,0,39,0,37,0,19,0,0,0,0,0,0,0,0,0,0,0
